AT1G02580,75,68,112,217,244,182,1,-1.3479637231422,7.06619217245008,-5.87445545580539,0.000959184573145398,0.00103296800184889,-0.928618384699552,-2.54552586198589
AT1G55560,3429,3216,2539,67,139,68,2,5.12694518279966,9.00522936305765,16.2212110019978,2.60564400791804e-06,5.21128801583609e-06,5.59655680824941,34.9433297183271
AT1G65300,1400,1320,1226,4580,3826,4216,3,-1.67495693804169,11.197670310801,-12.4824241672518,1.26636016827468e-05,1.96989359509395e-05,3.89386247915013,-3.19309823552999
AT1G65330,1514,1619,1450,592,505,347,4,1.69729553837,9.72792289088135,7.80288768303155,0.000198907776728004,0.000232059072849338,0.836335623943322,3.24292472978294
AT2G17690,18,25,43,9081,10252,8051,5,-8.34662846927667,8.97591385137899,-26.452994450128,1.30798221330148e-07,3.66235019724414e-07,8.59120460432447,-325.525887722764
AT2G32990,16,10,8,5742,8324,5965,6,-9.1121840680791,8.1283651878162,-32.5411546642158,3.65226678947169e-08,1.97935531788018e-07,9.72383197132974,-553.402007838152
AT2G35670,1935,2121,2026,1297,1687,1431,7,0.469404305895225,10.7503653642711,3.22140231001529,0.0173019655105095,0.0173019655105095,-4.13195697669044,1.38453766935863
AT3G19350,419,645,466,9131,12584,10575,8,-4.40924152990368,11.1769256356417,-20.4535903851486,6.33863142333118e-07,1.47901399877728e-06,7.05892948652604,-21.2477994531121
AT4G10640,101,70,96,5429,5662,4951,9,-5.90859919757676,9.42832803334281,-33.1553146555361,3.25451025323811e-08,1.97935531788018e-07,9.8206154304248,-60.0711008527277
AT4G13460,1035,991,856,18844,20795,18469,10,-4.33488428937231,12.0721608087481,-31.7612777897347,4.24147568117182e-08,1.97935531788018e-07,9.59682971147246,-20.1804199159951
AT4G25530,28,16,40,11487,12816,12359,11,-8.80800210449124,9.17166633257762,-27.5973679925475,1.00796490325761e-07,3.52787716140164e-07,8.83117366476436,-448.201014603744
AT5G26630,467,425,479,1219,1334,1049,12,-1.3864993787203,9.5305713344994,-9.62269543919188,5.92166237021018e-05,8.29032731829425e-05,2.19044460038797,-2.61443531953954
AT5G26650,1,4,23,1631,1577,1631,13,-8.02061385944931,6.64593712826083,-9.45480701943071,6.56393705913468e-05,8.35410171162595e-05,2.07576178391015,-259.68409759343
AT5G60440,657,628,551,2176,2224,2239,14,-1.85653796416053,10.1840637945445,-14.5741007212309,4.98485800533264e-06,8.72350150933212e-06,4.90483435982578,-3.62137596867202
