AT1G07690.1,110,157,104,119,167,79,1,0.0637686729728975,6.90559637424466,0.210592062878521,0.833331758019486,0.885414992895704,-7.1568841067477,1.04519249676074
AT1G08065.1,263,406,261,452,419,235,2,-0.22451790063735,8.36115965203939,-0.741456355356019,0.458928607242639,0.600137409471143,-6.90561978252901,-1.16838674841016
AT1G09380.1,556,805,456,390,488,429,3,0.439770533025673,8.98418803379585,1.45231474053764,0.147336296685533,0.298180600435007,-6.13033246398454,1.35638857073792
AT1G09550.1,2142,2597,1829,2657,2869,2182,4,-0.236275680844724,11.2002144348543,-0.780285690722547,0.435765603978462,0.578751192783895,-6.87624401134015,-1.17794785908435
AT1G14580.1,353,464,302,64,59,32,5,2.86607130385197,7.09091982792446,9.46502161792902,5.06265484196767e-19,3.5860471797271e-18,37.3591486460968,7.29077057570379
AT1G18350.1,247,384,230,227,267,152,6,0.412764313356676,7.92517117245006,1.36312838545916,0.173744063374779,0.335641940610368,-6.25516662690216,1.33123411770094
AT1G20690.1,1643,1954,1202,641,828,552,7,1.23852498473324,9.99686030865087,4.0901514693965,5.38679124301837e-05,0.000183150902262625,1.13807464613172,2.35957165682989
AT1G20730.1,16194,19751,13843,15,22,20,8,9.69802193871833,9.15430409563776,32.0271122277214,1.08817450389589e-104,9.24948328311505e-103,502.76666046109,830.606838054326
AT1G20940.1,784,937,663,166,155,100,9,2.51257146451773,8.36539173028823,8.29761045940823,2.52420231251235e-15,1.26210115625617e-14,27.0500798033607,5.7063627636026
AT1G22015.1,1938,2291,1563,1781,2075,1401,10,0.140790076760208,10.8277760330102,0.464950442207868,0.642264572223204,0.747842310122908,-7.07145870919222,1.10250872788571
AT1G22420.1,239,276,219,813,932,686,11,-1.71893068958458,8.79346283651975,-5.6766613289674,2.94623569454927e-08,1.1383183365304e-07,8.84150070740497,-3.29192322568994
AT1G29080.1,886,1205,783,1708,1738,1257,12,-0.718793591848556,10.2405682393631,-2.3737709792955,0.0181625264422681,0.0454063161056703,-4.37759168906772,-1.64580520634003
AT1G34170.1,1027,1376,1048,500,667,553,13,1.00054103472922,9.65564160127076,3.30422432638342,0.00105382942137302,0.0030888103729899,-1.75108862929476,2.00075017404939
AT1G34650.1,59,67,36,1531,1629,1241,14,-4.77549982892536,8.12235218195861,-15.7707901601911,1.94292975858518e-42,2.75248382466234e-41,116.471371016775,-27.3885280710728
AT1G44130.1,5058,6644,4655,4804,5980,4160,15,0.129453019968624,12.3311286069754,0.42751051966588,0.669278152932981,0.750673789622665,-7.08807034684195,1.09387889194019
AT1G59800.1,83,91,54,82,56,53,16,0.244807381561766,6.11000934000593,0.808461099902345,0.419390508283516,0.574398730260679,-6.85398974929688,1.1849345562986
AT1G60400.1,20,47,4,819,1125,768,17,-5.70136766038674,6.95041983632246,-18.8284108929165,1.11395494507103e-54,1.89372340662075e-53,169.065584441101,-52.0334571873545
AT1G62340.1,5224,6128,4241,2339,2855,2011,18,1.11223084951172,11.771611314191,3.67307296947127,0.000278268301811686,0.000844743059071191,-0.471637512229155,2.16179669130467
AT1G65360.1,29,73,27,811,1053,1062,19,-4.61240735568614,7.61410330560809,-15.232187445438,2.63968823478583e-40,2.80466874945995e-39,108.169801211045,-24.4609300829805
AT1G66630.1,146,173,114,1614,1444,1228,20,-3.30977851190418,8.81759121982858,-10.9303369820655,4.92231882127987e-24,4.18397099808789e-23,52.2168193407858,-9.91613911880012
AT1G67830.1,2270,2501,2399,8711,10970,7851,21,-1.927414450959,12.1859728106024,-6.36516594005087,6.31438740686049e-10,2.68361464791571e-09,12.9633065063472,-3.8037289661715
AT1G69860.1,257,353,198,344,387,246,22,-0.287758399795813,8.18236500858121,-0.950304157174137,0.342632738615779,0.529523323315295,-6.72996617572732,-1.22074206459081
AT1G73560.1,4832,5032,3790,3115,3484,2484,23,0.590938769276056,11.8459535830604,1.95153840679154,0.0518138429582196,0.115899385564439,-5.28553177410774,1.50622653815557
AT1G74000.1,1327,1698,1119,1454,1163,942,24,0.220666614699027,10.3012642211425,0.728737723892085,0.466663757129208,0.601006353878526,-6.91491593701288,1.16527189006964
