AT1G02790.1,148,257,207,1610,1329,1832,1,-2.98003562853617,9.13362964561025,-12.2784690115452,1.01493136028068e-05,1.80666204796851e-05,4.10171015096591,-7.89005648495084
AT1G02940.1,6817,5610,6710,649,503,592,2,3.45600766580952,10.9058252082253,21.0203569971945,3.39441678317942e-07,1.08671999998804e-06,7.64487115374706,10.9739246188943
AT1G04540.1,3287,2914,2904,973,772,950,3,1.76039770106456,10.6853335494882,11.3748633106514,1.63189472325527e-05,2.74542288735886e-05,3.58481783566282,3.3879150515974
AT1G05160.1,9162,7738,8832,3542,3001,3069,4,1.42057886414751,12.3524517494059,9.63511555082974,4.52666395542636e-05,7.13948101793349e-05,2.46416872465442,2.67692897988762
AT1G06470.1,2361,2039,1769,71,84,42,5,4.99469987964809,8.49921017058475,17.8823867089872,9.50488302918381e-07,2.34344529857463e-06,6.60836116717638,31.8826552490953
AT1G07690.1,119,93,103,69,82,110,6,0.28772695026175,6.57677624667821,1.36137157972625,0.218929951639869,0.234802373133759,-6.66622247632779,1.22071545373432
AT1G07705.1,3116,2701,2680,528,448,364,7,2.67495390077035,10.1272930172594,14.7668854995528,3.19210957519061e-06,6.42917844017263e-06,5.34333535217743,6.38618302636755
AT1G08030.1,10218,9846,9985,571,403,468,8,4.39286640236784,11.0936088451991,26.2087422540478,8.27381582470574e-08,4.55059870358816e-07,8.98850386297631,21.007992517316
AT1G08065.1,220,279,242,261,326,242,9,-0.156461416899712,8.02556340176392,-0.885892001505565,0.407414519187308,0.425257490830548,-7.17789531255932,-1.1145500601697
AT1G09380.1,464,390,460,371,360,277,10,0.388926577671127,8.5791149257418,2.24575088809077,0.0626631575854865,0.0701892809508452,-5.45904748475452,1.30941878181832
AT1G09550.1,2549,2068,2539,2753,2257,2533,11,-0.0779103935943422,11.2528259445524,-0.489960719771269,0.640344931288626,0.650966766641755,-7.46868092028094,-1.05548815878134
AT1G10010.1,1603,1472,1475,1868,1469,1537,12,-0.0923379779598505,10.612661371497,-0.610382342814868,0.562437389335607,0.575860716050061,-7.39582555593784,-1.06609645960205
AT1G11420.1,320,425,454,137,53,128,13,2.00540754268977,7.62758350946651,5.22734846916387,0.00155854039126034,0.00199586217268861,-1.4696996019349,4.01502102536675
AT1G11580.1,39598,31159,38234,70,47,61,14,9.24476143788947,10.5186826958156,46.7905789999312,1.98689728522595e-09,1.23010934418417e-07,11.9064789464693,606.667172760139
AT1G14580.1,475,313,403,80,48,80,15,2.5177467150223,7.3570099741393,9.52466160571569,4.85592532200711e-05,7.6028903764272e-05,2.3866295628608,5.72686944576109
AT1G17770.1,1140,799,1070,3449,2418,3157,16,-1.58422970852646,10.7470088645345,-7.47360397928992,0.000207371344630854,0.000286975183376246,0.7757010696048,-2.99847658839708
AT1G17860.1,3694,3384,3639,434,450,483,17,2.96843435043862,10.317789992308,22.7073274608181,2.07279632731997e-07,7.89243350194214e-07,8.12567601387074,7.82686385725904
AT1G17950.1,309,312,329,0,9,1,18,6.8701791238551,4.87573226022334,8.76542440143572,8.0298225798856e-05,0.000120027661559962,1.82998976470791,116.984949484881
AT1G18250.1,1498,1503,1734,434,379,539,19,1.81785022365775,9.71277271053483,10.2657980455292,3.07181041902216e-05,4.99169193091101e-05,2.89146087082376,3.52555459995298
AT1G18350.1,271,135,173,53,101,129,20,1.05606284039533,7.0112583059188,2.67181524408808,0.034382009863733,0.0394381877848702,-4.83767453849489,2.07924943558244
AT1G19140.1,3855,3323,3444,125,93,82,21,5.15165802135583,9.21146507951941,26.719895998668,7.30980827559745e-08,4.34149104387897e-07,9.10131069312031,35.5470521904674
AT1G19640.1,3375,2679,2686,66,63,35,22,5.7549609627218,8.6228185453276,21.1761563336919,3.23810894857497e-07,1.060418884686e-06,7.69130220002931,54.0027496948653
AT1G20140.1,3709,2795,3935,690,683,735,23,2.29163675029723,10.603803832259,13.2536387554413,6.29623243654385e-06,1.18468584003391e-05,4.6174989428064,4.89611264418496
AT1G20690.1,1569,1410,1303,508,467,653,24,1.40424862648338,9.77380211029408,7.89737079145297,0.000149762144716644,0.000213448372370233,1.13783228676459,2.64679897594366
AT1G20730.1,10928,10001,11482,31,22,21,25,8.736031026229,9.02901337134594,46.7169757734173,2.00717142407673e-09,1.23010934418417e-07,11.9000650246473,426.390364433902
AT1G20910.1,808,778,579,574,475,527,26,0.446251490669479,9.25866908816745,2.45753530850676,0.0464136657570135,0.0525368406589942,-5.15059884819866,1.36249552422613
AT1G20940.1,685,556,719,137,102,54,27,2.81968889411882,7.93530601288809,8.21944878042186,0.000118071541677732,0.000171123957364011,1.40210288474563,7.06010135062456
AT1G21790.1,1057,1032,1134,58,49,30,28,4.57584316121131,7.78148676378013,18.1097084089639,8.77180621533453e-07,2.18785166649914e-06,6.69057632770909,23.8487733913125
AT1G22015.1,1751,1580,1952,1681,1396,1226,29,0.302629038839607,10.6263137958623,1.73396322001393,0.130047542770181,0.142686434394904,-6.1832102579329,1.23338998662352
AT1G22040.1,2636,2552,2779,129,61,101,30,4.82484646016524,8.96208638521156,17.4068676694738,1.12789138857834e-06,2.70315869106205e-06,6.43234548010079,28.3415441819859
AT1G22180.1,1802,1666,1720,54,54,77,31,4.80671060218247,8.35272918306176,26.4548743566001,7.79241982234687e-08,4.34149104387897e-07,9.04320345826149,27.9874977538773
AT1G22420.1,166,89,158,347,295,288,32,-1.21296073329676,7.66929381467774,-4.58641694431922,0.00309559032378629,0.00387174416590181,-2.22979891797728,-2.31812880903684
AT1G23320.1,2,13,3,153,139,133,33,-4.68994710843963,4.80907936181273,-8.49221106293607,9.71277081838055e-05,0.000142697900037166,1.61892409506241,-25.8115899826463
AT1G23360.1,1310,1180,990,81,63,73,34,3.98266036551946,8.18033197284207,22.9481723868043,1.93754076732991e-07,7.69634249244937e-07,8.19056452270074,15.8088483192789
AT1G27000.1,5449,5438,5418,264,233,229,35,4.48642461227489,10.1651134127969,33.9638714906107,1.56510204760626e-08,2.92277574791154e-07,10.4219453916977,22.4154974657772
AT1G27130.1,17624,17228,15719,237,241,246,36,6.11871744971561,10.9800414689135,47.4851902391898,1.80676951184033e-09,1.23010934418417e-07,11.9660769575317,69.4892280806733
AT1G27600.1,6920,5853,7275,128,143,107,37,5.72162062947845,9.83949023441557,33.3164872900466,1.77137924115851e-08,2.92277574791154e-07,10.3219943275619,52.7690691527468
AT1G28460.1,22,31,67,220,201,192,38,-2.47584876070132,6.44159931278644,-6.4048274294296,0.000506245376453254,0.000682953668234107,-0.218503417999665,-5.56294468669731
AT1G29080.1,950,846,1065,1711,1198,1662,39,-0.663714656716904,10.2243611326758,-3.43440575946419,0.012357195561255,0.014766676589912,-3.7453453734816,-1.58415626868592
AT1G32120.1,9481,8802,10268,1651,1418,1761,40,2.56570275116953,11.9307363937182,17.0170775640877,1.3021540672924e-06,3.03600051558936e-06,6.28383741359487,5.92043323690605
AT1G34170.1,897,663,799,340,365,350,41,1.14827075608334,9.03568704057926,7.20730616152464,0.000256432586783291,0.000351468305846747,0.539248222617694,2.21648063207629
AT1G34180.1,534,456,386,189,165,194,42,1.3144699463545,8.17464342431975,7.67335755513839,0.000177548627926261,0.000250553820330151,0.94850754747995,2.48710936182575
AT1G34650.1,113,103,218,1803,1563,1401,43,-3.52438742088879,8.86489930774673,-11.5877138786275,1.45473097908102e-05,2.47650630962601e-05,3.71021338186129,-11.5065818219156
AT1G35660.1,7146,6773,8157,521,458,449,44,3.94629220167378,10.8678252779038,26.8518400637318,7.08244295760039e-08,4.34149104387897e-07,9.12993913865422,15.4153121864736
AT1G43020.1,147,92,133,2,4,0,45,5.63593692386208,4.12026532713388,9.7978613222359,4.08702847437894e-05,6.51797477884225e-05,2.57691110219652,49.7262910691349
AT1G43800.1,3113,3986,6122,60,65,51,46,6.15669763725594,8.97020587698211,23.0321665007792,1.89278490837696e-07,7.58882921209079e-07,8.21298553233599,71.3428842555501
AT1G44130.1,4082,3512,3970,3814,3303,3446,47,0.130199154154461,11.8446298759134,0.921285551263357,0.389982263202091,0.408054611984627,-7.14519910967068,1.09444477142693
AT1G44750.1,5893,4791,4673,231,129,169,48,4.88404860413396,9.87193755016489,20.2971439774815,4.24405763383389e-07,1.26437550341301e-06,7.42355714598818,29.5287545665435
AT1G47490.1,604,704,615,584,441,715,49,0.168348723005515,9.23884474521158,0.811209327601548,0.446073831775015,0.46447979085311,-7.24354733544477,1.12377150417163
AT1G48910.1,128,93,174,840,634,616,50,-2.42622474404362,8.21878811166622,-9.24309764587759,5.82692695412427e-05,9.0243742358098e-05,2.18511930080993,-5.3748509357133
AT1G49290.1,54,68,153,3388,3435,3540,51,-5.36880955333855,9.06996168033518,-14.3118745329959,3.88739502604965e-06,7.64996544117111e-06,5.13383134982166,-41.321180141195
AT1G49600.1,2089,2422,2155,583,491,708,52,1.91467549923777,10.1579980434385,10.7314777884578,2.33841594901186e-05,3.9034258448486e-05,3.19110945368136,3.77029000906926
AT1G52460.1,104,128,117,0,1,1,53,6.20270527415041,3.76801930374187,20.8861726194265,3.53604128727173e-07,1.11541302370557e-06,7.60453382900738,73.6546791119935
AT1G53520.1,1177,1168,1094,421,329,395,54,1.59104005660602,9.36777936931388,10.5912597694669,2.53569894851101e-05,4.15196507218023e-05,3.10223269521371,3.01266457911057
AT1G54570.1,306,313,238,10,37,16,55,3.88758680963711,6.20873406259563,8.81469816592976,7.76317269936252e-05,0.000116856178527246,1.86742538558504,14.800631315041
AT1G55050.1,950,985,1061,134,74,227,56,2.91759637211039,8.50497295329235,7.55746052368055,0.000194206003775655,0.000271382331008977,0.848711713523441,7.55586210199895
AT1G55560.1,273,339,175,4240,3836,4394,57,-4.03024820983149,10.0040756508276,-15.7628402493294,2.11436167838385e-06,4.62786306136057e-06,5.77816100923076,-16.3390048290375
AT1G55920.1,4708,4166,4608,52,30,25,58,7.00455998708252,8.62979882123832,25.4443426881397,1.0002698493883e-07,5.1540091097374e-07,8.81397846971739,128.40521505308
AT1G57590.1,587,541,444,2,1,2,59,7.63651930353389,5.20823465224772,35.1448313057603,1.25609096374971e-08,2.80651511678416e-07,10.5966506989619,198.985473492738
AT1G57820.1,8724,8286,9070,2443,2412,2537,60,1.81783412929709,12.1759561059404,14.3444030560436,3.83226548443905e-06,7.57622992084954e-06,5.14904730232969,3.52551526992885
AT1G59800.1,63,55,52,49,97,27,61,0.156451473557755,5.76686605542806,0.361181116445164,0.729474937686583,0.736340584158928,-7.5300468783914,1.11454237849487
AT1G59890.1,3384,2940,3795,2205,1814,1959,62,0.755895538964488,11.3344840519746,4.68431850711834,0.00277721061838285,0.00349391013280423,-2.10985746628798,1.68867949842009
AT1G59930.1,56,24,70,29,10,9,63,1.64608100477032,4.71912393876289,2.98614940181036,0.0223403325834227,0.0259729069872312,-4.38153578437296,3.12982285602039
AT1G60220.1,3791,3304,4136,831,568,681,64,2.44239818601887,10.6433165895,12.8933658631708,7.48128933126359e-06,1.38339358754831e-05,4.431685766062,5.43544512228292
AT1G60400.1,55,51,76,929,682,487,65,-3.47766161031826,7.66369119879033,-12.4358440188462,9.37469882994329e-06,1.68845710578086e-05,4.18776127184047,-11.1398786374297
AT1G60440.1,5083,4815,5315,75,69,95,66,5.98644011664371,9.31394440202509,36.1283500056769,1.0516373502433e-08,2.65383778384927e-07,10.73503750237,63.4012824047289
AT1G60970.1,154,105,129,38,5,11,67,3.19036181752044,5.41362331552841,4.95365561900284,0.00207479450515754,0.00262562490475689,-1.7870758084843,9.12839877653232
AT1G61330.1,163,106,152,544,465,439,68,-1.79308381471045,8.01534418525918,-8.67871403226151,8.52490810303445e-05,0.000126109847455234,1.7636492468493,-3.46554875403076
AT1G62340.1,4576,3547,4470,1601,1420,1549,69,1.45431897654376,11.2992934122096,9.19222527721379,6.0251638145338e-05,9.26449919869176e-05,2.14810656209544,2.74027176071975
AT1G62660.1,11184,12033,10001,261,198,192,70,5.67653416924491,10.5924353044055,32.3623636021449,2.13536562137787e-08,3.05357283857035e-07,10.1689763488079,51.1454561568901
AT1G63010.1,9482,8822,8717,261,194,271,71,5.22658224068349,10.5226965058542,30.1588255418798,3.3599850545831e-08,3.53937758339733e-07,9.78743597381968,37.4419129515086
AT1G63090.1,10599,9590,9051,209,241,132,72,5.68495728422153,10.4052757055914,23.2836061726324,1.76576638498076e-07,7.28378633804561e-07,8.27946843164958,51.4449401866877
AT1G64630.1,4659,4148,4772,445,312,546,73,3.41300901094001,10.4352764286852,15.0341906696789,2.85076295838934e-06,5.8178351536606e-06,5.46315017430425,10.6516794350894
AT1G64750.1,3129,2731,3254,229,175,319,74,3.68976025789801,9.72049671710535,15.4545936656672,2.39535043744456e-06,5.11169449533422e-06,5.64691577363166,12.9041236064754
AT1G65300.1,1741,1225,1801,1343,1382,2007,75,0.0147363500743847,10.6065169809972,0.0623068995443964,0.952200358079811,0.952200358079811,-7.60219275454868,1.01026680517306
AT1G65360.1,27,19,47,527,548,660,76,-4.26643913406841,7.03796807292291,-13.1805677218043,6.51802174193257e-06,1.21575275099525e-05,4.58024387870866,-19.2453650825451
AT1G65860.1,169,137,77,46,97,14,77,1.57570944012558,6.14658448386325,2.30172608853192,0.0578679819817006,0.0651584364045921,-5.37774512430457,2.98082037365744
AT1G66630.1,124,121,239,1823,1573,1887,78,-3.51078022373353,9.02319418447793,-12.2511572590447,1.02911082911526e-05,1.8243328334316e-05,4.08666113851024,-11.3985643544108
AT1G67500.1,3604,3237,3195,531,534,573,79,2.61171268796445,10.400384491804,19.7285626984834,5.0868084527536e-07,1.43568475409954e-06,7.24258883208463,6.11228870243797
AT1G67820.1,1252,1131,1257,3051,1835,2443,80,-0.98005767034468,10.7342772181833,-4.65759984403105,0.00286031121486877,0.00358793424321258,-2.14245207129926,-1.97254425796754
AT1G67830.1,3614,4156,3950,15905,12976,13988,81,-1.86794961898088,12.8636778413039,-12.7175516211006,8.15152375068198e-06,1.50085995237879e-05,4.33902953313474,-3.65013448391776
AT1G69530.1,46936,46625,36331,52,78,27,82,9.77906070031871,10.5025490584253,25.995271455043,8.71927192836855e-08,4.64406716548373e-07,8.94048037754562,878.598788770605
AT1G69860.1,231,208,168,239,213,245,83,-0.208217507952758,7.75951527513992,-1.23458449645772,0.259964051994958,0.276735926317214,-6.81644753662623,-1.15525994421811
AT1G70560.1,113,82,45,52,41,87,84,0.383940635196474,6.05186014959132,0.938602044886827,0.38166143466037,0.400324585499508,-7.12884409532317,1.30490125179478
AT1G70890.1,10759,10910,9720,3,7,3,85,11.0179250616317,7.84229586414918,37.7188094641187,7.96890899737933e-09,2.65383778384927e-07,10.946115892055,2073.60453275525
AT1G71100.1,1881,1953,1850,76,120,108,86,4.23684024727369,8.76969815788565,21.3865185754647,3.04004068352294e-07,1.01099027382275e-06,7.75331508474605,18.8545426053148
AT1G71210.1,2054,1963,1983,251,244,256,87,2.99305193052475,9.46970676916116,24.1407343981004,1.40100517317756e-07,6.39394914141673e-07,8.4991650139151,7.9615643498671
AT1G71270.1,12673,11923,10420,714,449,495,88,4.42286471061883,11.294691333066,20.9032822278197,3.5176093719107e-07,1.11541302370557e-06,7.6096952214011,21.44938994471
