## Tables for ANOVA
## Cross1: Ler_x_Col
##         Col0 input in column 1, output in column 2
##         Input 1 Ler_x_Col_BR1_CGATGT_L007_PAIR_001.Columns_Col_Ler
##         Input 2 LerxColBR2_S1_L008_PAIR_001.Columns_Col_Ler
##         Input 3 LerxColBR3_S2_L008_PAIR_001.Columns_Col_Ler
## Cross2: Ler_x_nrpE1
##         Col0 input in column 1, output in column 2
##         Input 1 Ler_x_nrpE1_BR1_AGTCAA_L002_PAIR_001.Columns_Col_Ler
##         Input 2 Ler_x_nrpE1_BR2_AGTTCC_L002_PAIR_001.Columns_Col_Ler
##         Input 3 Ler_x_nrpE1_BR4_CGATGT_L003_PAIR_001.Columns_Col_Ler
## Output matrix has 1011 rows.
## Columns are: cross1/replicate1/mat, cross1/replicate1/pat, cross1,replicate2/mat, ...
AT1G01530.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G02580.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G02790.1,59.74,122.02,9.46,144.84,32.70,392.19,25.27,108.59,57.68,145.68,42.91,213.23
AT1G02940.1,291.10,332.46,388.89,378.32,430.46,526.25,368.66,444.88,345.25,454.40,384.14,443.65
AT1G03445.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G04020.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G04445.1,277.31,269.07,224.40,229.41,211.87,267.74,219.81,171.25,220.86,161.87,172.71,158.20
AT1G04540.1,360.74,78.76,300.80,79.56,286.50,144.83,338.84,84.03,348.02,49.14,345.49,85.38
AT1G04635.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G05160.1,801.51,585.53,885.63,675.98,909.11,714.94,691.87,495.43,674.02,458.48,669.74,386.53
AT1G05280.1,510.89,2.38,456.12,3.15,379.78,0.58,433.16,1.12,409.78,1.17,371.50,0.75
AT1G05570.1,815.14,19.17,907.98,14.84,921.42,20.39,738.12,24.56,741.17,20.85,727.91,14.21
AT1G05820.1,91.75,14.10,89.85,7.79,83.28,19.81,97.59,10.21,101.64,12.10,99.96,12.71
AT1G06470.1,304.89,16.96,284.58,10.94,282.36,24.24,398.56,21.05,356.77,15.60,377.11,18.39
AT1G06660.1,47.22,36.13,37.37,26.89,47.99,41.35,31.65,28.86,31.72,23.92,39.55,41.12
AT1G07135.1,154.34,20.60,159.77,25.41,134.16,14.04,102.37,16.26,94.86,14.73,105.64,12.41
AT1G07230.1,2706.73,38.98,2512.05,51.19,2384.57,69.05,2654.68,77.02,3003.41,46.81,3141.90,46.20
AT1G07690.1,30.03,23.77,23.27,22.44,36.74,10.77,25.03,16.74,27.49,19.25,27.29,20.34
AT1G07705.1,436.33,133.27,479.86,106.82,470.86,109.44,401.51,116.08,444.70,114.48,475.65,103.03
AT1G07795.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G08030.1,750.81,180.97,790.12,181.19,804.67,180.80,812.18,217.34,831.22,193.81,879.00,213.53
AT1G08050.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G08065.1,35.18,43.58,50.81,67.13,57.80,60.97,40.18,62.98,53.23,61.69,34.62,42.02
AT1G08270.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G08810.1,536.09,4.60,609.68,2.60,683.59,4.42,530.98,1.75,541.02,1.75,565.67,2.54
AT1G08830.1,2815.68,53.88,2822.04,54.89,3152.99,49.43,3427.24,76.06,3384.90,93.48,3020.03,71.47
AT1G09360.1,23.93,22.34,17.25,60.83,28.66,60.59,76.86,100.46,87.64,111.27,81.49,109.16
AT1G09380.1,135.33,98.88,148.36,89.39,149.35,123.87,125.65,94.24,129.86,101.93,141.38,99.89
AT1G09550.1,429.76,322.79,462.80,364.23,427.10,390.84,300.81,262.78,293.04,232.30,234.76,211.73
AT1G09880.1,859.67,954.12,819.61,925.78,983.35,932.67,778.14,717.23,812.12,702.31,796.46,689.93
AT1G10010.1,495.99,480.62,405.59,397.43,432.58,372.38,378.07,328.96,348.97,327.53,338.38,308.03
AT1G10190.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G10370.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G10417.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G11420.1,74.00,8.72,87.44,18.17,76.17,13.66,88.18,20.73,87.79,22.17,99.44,16.90
AT1G11580.1,2448.20,23.61,2389.47,10.76,2114.43,15.77,2962.67,18.34,2827.76,9.77,2792.30,15.10
AT1G11590.1,483.87,72.89,710.29,106.82,621.17,139.64,413.86,85.31,459.51,99.60,429.45,78.20
AT1G11593.1,715.78,221.53,845.76,272.99,953.16,349.30,1085.25,186.72,1154.82,153.99,1120.49,180.18
AT1G11810.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G11905.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G12180.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G13608.1,0.00,4.44,0.00,4.64,0.00,6.73,0.00,6.38,0.00,10.94,0.00,8.22
AT1G13609.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G13900.1,1594.15,38.03,1709.41,63.05,1697.81,30.77,1781.75,34.12,1764.89,34.42,1764.44,29.16
AT1G14210.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G14230.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G14580.1,138.66,13.94,162.46,10.20,121.27,23.08,230.49,14.99,242.80,11.67,260.33,17.94
AT1G15757.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G15760.1,99.99,4.44,72.51,9.64,75.01,9.62,138.49,9.25,126.58,6.71,114.39,4.78
AT1G15770.1,9.43,0.79,1.76,0.00,2.12,0.00,6.86,0.00,6.05,0.00,11.96,0.00
AT1G16290.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G16400.1,123.84,0.16,141.22,0.00,142.43,0.00,154.59,0.00,153.85,0.29,56.67,0.00
AT1G16410.1,41.68,11.88,30.79,0.00,77.80,0.00,37.39,0.00,36.97,0.15,13.53,0.15
AT1G17250.1,201.88,4.44,222.91,6.12,225.04,0.77,187.28,10.84,193.66,4.81,211.36,7.18
AT1G17310.1,0.95,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.29,0.00,0.90,0.00
AT1G17430.1,1599.23,23.45,1796.58,16.51,1820.43,22.70,1795.86,17.22,1703.57,17.65,1643.69,23.92
AT1G17770.1,162.74,1059.02,158.28,997.74,148.30,1064.81,222.28,988.62,185.20,837.64,197.00,880.13
AT1G17820.1,1925.74,246.41,1963.67,328.07,2005.47,231.20,1934.43,252.74,2000.55,253.01,2080.62,271.99
AT1G17840.1,32544.21,333.41,32647.61,346.98,30951.58,416.23,32875.02,418.41,31668.35,325.20,34312.65,337.79
AT1G17860.1,471.59,5.39,463.45,5.56,615.69,3.85,377.51,1.91,387.76,5.10,390.20,1.64
AT1G17950.1,69.33,2.06,71.68,0.56,55.59,0.38,120.87,0.64,105.94,0.87,171.21,1.05
AT1G18250.1,116.08,125.35,111.09,132.23,66.65,127.91,94.48,132.83,97.41,152.39,78.58,121.87
AT1G18350.1,98.33,90.64,101.91,87.16,124.83,100.79,147.58,126.13,160.78,156.04,164.41,133.23
AT1G18590.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G19140.1,579.03,38.35,489.97,43.21,521.35,35.97,537.28,28.70,517.55,22.02,486.19,25.42
AT1G19160.1,106.96,11.57,81.04,5.38,91.75,13.08,76.62,1.12,84.22,3.65,69.16,2.69
AT1G19640.1,2057.19,6.66,1676.12,8.35,1782.16,5.00,3503.70,6.86,3451.03,8.17,3595.64,11.07
AT1G20140.1,562.15,224.07,554.69,186.38,518.27,195.61,523.57,211.60,516.38,222.24,540.02,251.36
AT1G20470.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G20500.1,636.71,24.56,607.54,31.53,508.94,38.08,543.26,36.36,508.87,22.60,534.34,35.74
AT1G20680.1,3491.69,10.78,3864.66,7.97,3693.95,13.08,3934.39,15.63,4092.02,13.12,3356.55,11.96
AT1G20690.1,299.50,45.80,311.38,56.56,311.31,61.17,272.27,48.47,269.64,52.94,282.16,48.90
AT1G20730.1,1547.88,9.98,1583.49,5.38,1301.97,7.50,1358.16,12.44,1385.15,3.35,1084.38,7.78
AT1G20880.1,600.42,26.62,615.24,21.88,585.49,28.66,573.48,28.06,647.84,27.85,665.70,31.85
AT1G20910.1,114.25,112.51,122.68,117.58,105.40,94.06,104.92,93.12,103.83,75.54,98.99,79.85
AT1G20940.1,28.37,170.67,30.23,184.90,41.64,176.76,39.31,204.58,48.12,212.47,32.15,173.45
AT1G21440.1,1872.10,17.59,1682.15,13.91,1872.65,15.58,1622.45,13.87,1662.52,13.12,1174.62,11.07
AT1G21670.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G21790.1,149.27,15.05,122.40,18.92,133.97,8.85,170.30,14.83,165.95,10.06,139.66,8.37
AT1G22015.1,257.58,315.03,311.75,335.11,344.01,388.15,356.38,376.63,408.83,438.07,427.50,415.39
AT1G22040.1,387.13,19.97,384.17,17.80,415.75,9.42,409.88,32.85,407.37,35.00,466.08,34.09
AT1G22180.1,135.72,10.14,156.62,10.94,191.00,18.66,181.38,14.99,161.80,14.00,194.09,23.92
AT1G22420.1,122.26,411.53,108.58,328.99,99.25,394.69,109.15,444.56,113.60,423.92,108.56,474.16
AT1G22460.1,59.82,36.29,51.37,47.11,37.51,41.93,49.35,28.22,42.44,26.39,41.72,34.69
AT1G22590.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G23320.1,4.99,32.64,7.51,20.40,11.83,16.93,6.78,8.77,6.42,10.79,2.47,19.14
AT1G23360.1,118.53,12.04,108.86,4.64,123.29,10.00,99.02,12.92,103.83,12.25,101.23,11.07
AT1G23980.1,94.52,6.66,101.63,12.24,118.29,8.66,107.15,9.73,93.69,11.37,107.51,12.26
AT1G24030.1,289.67,6.34,304.33,3.52,315.73,2.12,412.19,3.99,378.64,5.83,456.89,5.68
AT1G26797.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G26799.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G27000.1,803.42,47.54,822.95,74.00,800.24,47.70,812.74,49.75,857.76,55.56,887.68,71.03
AT1G27080.1,2764.02,30.11,2629.07,22.81,2650.49,24.81,2171.37,16.10,2232.78,10.94,2160.99,16.60
AT1G27130.1,1351.86,11.88,1341.75,7.42,1326.88,9.62,1291.90,12.76,1366.85,9.19,1474.20,10.92
AT1G27560.1,2886.99,2747.46,2980.79,2862.47,3094.42,3162.89,3366.17,3346.32,3516.95,3477.57,3867.19,3928.27
AT1G27600.1,877.58,44.37,894.81,53.97,943.54,49.62,859.86,60.75,876.72,45.06,908.84,49.05
AT1G27730.1,43.34,3.80,28.84,0.19,26.25,5.19,32.05,1.44,19.25,0.15,32.97,0.60
AT1G28050.1,279.21,21.71,247.39,14.28,284.57,10.00,230.89,21.53,254.11,12.54,271.69,16.30
AT1G28450.1,106.57,163.38,96.90,130.19,99.15,134.64,61.15,88.02,55.63,93.91,64.82,74.76
AT1G28460.1,46.35,30.43,31.06,25.96,35.20,27.70,49.75,12.28,61.83,10.21,53.98,12.71
AT1G29080.1,262.50,149.43,277.44,166.17,270.72,182.34,300.01,162.01,275.40,177.47,238.65,111.70
AT1G29730.1,28.92,11.41,19.47,9.83,13.66,10.19,23.04,13.71,18.30,14.87,24.67,10.47
AT1G29960.1,161.16,6.02,151.24,5.19,196.67,5.00,165.67,10.68,169.23,12.98,186.91,10.17
AT1G30090.1,425.08,16.64,469.20,19.84,497.21,18.66,463.22,22.32,481.02,20.12,503.91,14.95
AT1G30530.1,20595.02,94.29,18383.40,77.15,17821.17,72.51,22932.70,83.24,20924.21,49.44,17774.18,61.90
AT1G31140.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G31290.1,6360.77,42.63,6052.54,37.65,5081.90,27.12,5061.57,48.31,5052.59,30.92,4462.98,27.81
AT1G31630.1,3.57,3.80,2.13,9.09,5.39,1.73,5.42,3.03,6.20,4.37,6.13,0.00
AT1G31640.1,0.08,2.85,1.95,0.56,0.00,19.62,3.59,4.15,1.68,9.77,3.51,14.80
AT1G32120.1,1217.01,237.06,1230.85,283.37,1257.92,279.09,1038.05,176.52,1038.66,179.81,1033.77,196.93
AT1G32375.1,3.80,4.12,5.38,2.60,0.77,1.15,8.69,2.55,3.79,2.62,3.51,0.60
AT1G32583.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G32900.1,1038.26,3.64,989.30,6.86,867.85,3.65,1465.23,18.02,1248.44,10.94,993.09,10.92
AT1G34060.1,200.14,32.01,191.76,22.81,191.19,47.51,265.81,48.00,261.69,40.83,241.12,45.91
AT1G34170.1,130.34,156.72,146.69,156.89,167.05,165.61,169.66,219.57,172.00,239.89,185.19,249.56
AT1G34180.1,337.61,66.24,294.68,59.34,305.25,66.74,270.44,75.90,308.94,74.08,263.17,81.34
AT1G34390.1,182.55,94.13,201.40,110.53,242.74,105.98,364.91,191.03,469.79,230.12,554.45,276.18
AT1G34410.1,156.01,4.44,186.84,4.82,226.20,12.31,333.66,9.25,374.56,9.92,402.98,14.50
AT1G34650.1,19.02,311.07,26.52,364.60,17.31,329.87,20.89,151.48,18.59,142.04,10.69,132.18
AT1G34720.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G35183.1,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00
AT1G35240.1,43.66,15.37,41.63,40.80,51.64,39.62,131.63,31.25,120.60,37.48,147.88,41.12
AT1G35520.1,138.82,12.52,123.14,9.83,181.19,9.04,368.50,19.29,431.36,26.10,517.15,24.52
AT1G35580.1,2152.74,84.62,2211.34,95.88,2318.60,79.63,1836.84,64.74,1924.28,64.16,1914.19,64.75
AT1G35630.1,0.48,0.00,0.00,0.00,1.44,0.00,1.67,0.00,1.24,0.15,1.12,0.15
AT1G35660.1,1017.03,151.33,1154.07,134.45,1052.50,157.53,962.15,116.88,985.66,147.14,1071.22,149.38
AT1G36070.1,543.85,22.34,537.91,18.55,570.68,28.08,444.96,16.42,492.61,16.04,541.67,17.79
AT1G42470.1,1051.33,25.20,1215.64,29.86,1148.10,30.97,1135.72,30.14,1127.69,18.08,1341.42,15.85
AT1G43020.1,44.77,0.16,57.30,0.00,65.88,0.19,71.44,0.00,73.06,0.29,85.38,0.00
AT1G43640.1,131.21,5.86,134.73,3.71,143.10,5.77,162.25,8.45,159.61,3.94,146.99,4.93
AT1G43770.1,247.52,19.49,266.03,8.72,291.02,21.35,320.34,21.21,278.10,20.71,319.62,14.21
AT1G43800.1,3363.33,22.19,5497.75,50.81,3645.48,25.39,2674.29,9.09,2811.50,15.31,2006.00,20.63
AT1G44090.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G44130.1,672.05,766.34,679.13,860.32,613.77,812.07,641.49,668.91,618.39,750.87,659.42,703.53
AT1G44750.1,682.11,23.61,750.16,28.00,668.78,12.89,699.93,25.83,651.49,27.42,662.04,21.68
AT1G44760.1,947.06,16.32,850.86,13.72,1018.46,5.19,955.93,19.45,916.02,9.48,803.79,16.45
AT1G45191.1,820.37,0.79,996.81,1.30,987.49,0.38,807.72,0.96,787.98,0.73,866.59,0.75
AT1G45248.1,35.97,14.58,47.29,27.08,55.78,26.35,33.33,15.15,30.41,6.56,49.72,19.59
AT1G46408.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G47490.1,82.88,115.05,74.37,152.63,61.93,144.07,84.67,141.44,72.84,129.50,75.66,138.16
AT1G47760.1,75.51,26.78,79.65,27.45,78.57,20.20,90.09,21.37,99.67,19.69,95.25,22.28
AT1G48150.1,5.15,3.80,2.87,6.49,3.46,4.42,4.23,4.78,6.49,7.58,5.31,4.64
AT1G48390.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G48410.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G48910.1,14.34,216.46,14.19,232.74,18.95,193.69,12.60,141.76,8.53,110.98,5.46,87.77
AT1G49290.1,6.66,485.69,2.69,431.18,1.25,581.84,4.07,365.63,7.73,346.49,11.36,369.63
AT1G49490.1,131.37,171.30,69.27,206.04,102.13,218.50,65.70,109.07,81.08,112.43,92.63,176.29
AT1G49600.1,440.21,142.62,453.25,136.12,505.48,131.95,295.55,138.41,304.05,105.87,286.42,125.75
AT1G49640.1,675.30,37.56,610.42,33.75,615.02,15.58,542.78,30.14,505.22,40.39,422.34,36.49
AT1G49860.1,1576.80,1.43,1652.94,3.15,1586.83,1.54,1711.99,5.10,1734.56,3.94,1690.65,2.54
AT1G51000.1,217.41,0.16,215.87,0.00,273.32,0.00,229.46,0.32,208.46,0.00,233.04,0.15
AT1G51010.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G51300.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G51355.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G51840.1,0.32,0.32,1.39,0.00,0.48,0.00,0.00,0.00,0.44,0.00,0.00,0.00
AT1G52460.1,22.98,0.00,28.75,0.00,17.70,0.00,21.45,0.00,18.96,0.00,14.13,0.00
AT1G53520.1,222.33,112.83,191.85,100.52,265.63,126.56,213.51,119.27,219.25,108.20,267.13,129.94
AT1G54170.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G54280.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
