"cross1","cross2","gene","unused","Df1","Df2","Df3","residualDF","Sum Sq1","Sum Sq2","Sum Sq3","residualSS","Mean Sq1","Mean Sq2","Mean Sq3","residualMS","F value1","F value2","F value3","residualF","Pr(>F)1","Pr(>F)2","Pr(>F)3","residualPr"
Ler_x_Col,Ler_x_Met1-3,AT1G01530.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G02580.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G02790.1,"1",1,1,1,8,739.470000000003,90925.4661333333,405.305633333334,57446.4811333333,739.470000000003,90925.4661333333,405.305633333334,7180.81014166667,0.102978631298052,12.6622852212368,0.0564428839277545,NA,0.756506673508954,0.00741788920927431,0.818180480268764,NA
Ler_x_Col,Ler_x_Met1-3,AT1G02940.1,"1",1,1,1,8,145812.244033333,14204.4483,36965.2200333333,31322.6209333333,145812.244033333,14204.4483,36965.2200333333,3915.32761666666,37.2413903277579,3.62790797876911,9.44115630987833,NA,0.000288651714752439,0.093289031393099,0.0152864211599325,NA
Ler_x_Col,Ler_x_Met1-3,AT1G03445.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G04020.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G04445.1,"1",1,1,1,8,142530.583008333,81.3802083333325,456.703408333332,3463.26886666668,142530.583008333,81.3802083333325,456.703408333332,432.908608333336,329.239428980322,0.187984731111354,1.05496494997317,NA,8.74234042127691e-08,0.676053280655072,0.334417393929735,NA
Ler_x_Col,Ler_x_Met1-3,AT1G04540.1,"1",1,1,1,8,4.97940833333327,176658.906675,2302.14700833333,6655.75780000002,4.97940833333327,176658.906675,2302.14700833333,831.969725000002,0.00598508357180095,212.338143283999,2.76710430578868,NA,0.940234419935283,4.82243134293498e-07,0.134790381597905,NA
Ler_x_Col,Ler_x_Met1-3,AT1G04635.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G05160.1,"1",1,1,1,8,235222.400533334,440067,93350.8799999999,20796.8592666666,235222.400533334,440067,93350.8799999999,2599.60740833332,90.4838168176098,169.282099515995,35.9096068509243,NA,1.23135053687156e-05,1.15492050242094e-06,0.000326122255796606,NA
Ler_x_Col,Ler_x_Met1-3,AT1G05280.1,"1",1,1,1,8,22801.9290083333,387990.421875,22847.2860083334,10055.9021333334,22801.9290083333,387990.421875,22847.2860083334,1256.98776666667,18.1401359766614,308.666824104333,18.1762198600553,NA,0.00276467684571607,1.12523762817431e-07,0.00274883438721864,NA
Ler_x_Col,Ler_x_Met1-3,AT1G05570.1,"1",1,1,1,8,80932.5450083333,3099684.60640834,70317.2990083332,13353.5081999999,80932.5450083333,3099684.60640834,70317.2990083332,1669.18852499998,48.4861618661884,1857.00090791624,42.1266369587186,NA,0.000116861205669025,9.27360009951893e-11,0.000189997055491096,NA
Ler_x_Col,Ler_x_Met1-3,AT1G05820.1,"1",1,1,1,8,85.4934083333333,19947.1302083333,153.296008333333,455.042266666668,85.4934083333333,19947.1302083333,153.296008333333,56.8802833333334,1.50304118269453,350.686196329894,2.69506407756406,NA,0.255065576305267,6.82764794092589e-08,0.139286454953505,NA
Ler_x_Col,Ler_x_Met1-3,AT1G06470.1,"1",1,1,1,8,7256.0172,316459.136533334,7974.26963333331,1960.18833333334,7256.0172,316459.136533334,7974.26963333331,245.023541666668,29.6135512148917,1291.5458424148,32.5449121300417,NA,0.000614634928581822,3.9366229520958e-10,0.000451865291282232,NA
Ler_x_Col,Ler_x_Met1-3,AT1G06660.1,"1",1,1,1,8,41962.1960083333,35.1234083333337,107.341008333334,1087.60766666667,41962.1960083333,35.1234083333337,107.341008333334,135.950958333333,308.656860700075,0.258353517797321,0.789556834679666,NA,1.12537962004804e-07,0.624969791268698,0.400161712403799,NA
Ler_x_Col,Ler_x_Met1-3,AT1G07135.1,"1",1,1,1,8,145244.003333333,376691.7675,151798.509633333,133943.148,145244.003333333,376691.7675,151798.509633333,16742.8935,8.67496429654369,22.498606199699,9.0664441981509,NA,0.0185577562267956,0.00145781079917775,0.0167865872986605,NA
Ler_x_Col,Ler_x_Met1-3,AT1G07230.1,"1",1,1,1,8,2687350.13020834,34129396.9590084,2384450.476875,553204.683600001,2687350.13020834,34129396.9590084,2384450.476875,69150.5854500001,38.8622903583578,493.551815026727,34.4819998465392,NA,0.000250020658911767,1.78133107324003e-08,0.000373304107895277,NA
Ler_x_Col,Ler_x_Met1-3,AT1G07690.1,"1",1,1,1,8,94.0240083333332,264.422408333334,7.98700833333339,292.9392,94.0240083333332,264.422408333334,7.98700833333339,36.6174,2.56774124687534,7.22122292498467,0.218120574735874,NA,0.147731000915752,0.0276147460694999,0.652931708978891,NA
Ler_x_Col,Ler_x_Met1-3,AT1G07705.1,"1",1,1,1,8,14413.0145333333,569791.0683,24283.8026999999,2470.44633333331,14413.0145333333,569791.0683,24283.8026999999,308.805791666663,46.6733944837773,1845.14372358357,78.6377825653374,NA,0.000133433422734756,9.51333801165059e-11,2.06583437559755e-05,NA
Ler_x_Col,Ler_x_Met1-3,AT1G07795.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08030.1,"1",1,1,1,8,63262.1886749999,1972230.46020833,132209.715408333,10006.3134,63262.1886749999,1972230.46020833,132209.715408333,1250.78917499999,50.5778191396645,1576.78887827626,105.701039032684,NA,0.000100811220727203,1.77914431186378e-10,6.89865512979829e-06,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08050.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08065.1,"1",1,1,1,8,131.605633333333,173.584133333333,8.56829999999989,1212.29753333333,131.605633333333,173.584133333333,8.56829999999989,151.537191666667,0.868470847888111,1.14548865149331,0.0565425550372308,NA,0.378645067792927,0.315720599147919,0.818023373815444,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08270.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08810.1,"1",1,1,1,8,5679.3603,950265.2883,5573.69203333336,17090.2590666666,5679.3603,950265.2883,5573.69203333336,2136.28238333332,2.65852508278343,444.82194662733,2.609061459673,NA,0.141642885662659,2.68287543879263e-08,0.144917783292084,NA
Ler_x_Col,Ler_x_Met1-3,AT1G08830.1,"1",1,1,1,8,309010.660208333,30767986.7250083,316865.250074999,138532.106599999,309010.660208333,30767986.7250083,316865.250074999,17316.5133249999,17.8448544697629,1776.80033777865,18.2984440417079,NA,0.00289871527321978,1.10570584728932e-10,0.00269601068249051,NA
Ler_x_Col,Ler_x_Met1-3,AT1G09360.1,"1",1,1,1,8,1152.28400833333,842.190075,186.519675,1117.50493333333,1152.28400833333,842.190075,186.519675,139.688116666667,8.24897661898465,6.02907459200478,1.33525799796618,NA,0.0207617559282393,0.0396007428261155,0.281215080032839,NA
Ler_x_Col,Ler_x_Met1-3,AT1G09380.1,"1",1,1,1,8,123637.150208333,1599.67520833334,888.380208333337,8619.19586666667,123637.150208333,1599.67520833334,888.380208333337,1077.39948333333,114.755160106274,1.4847558710388,0.82455971260057,NA,5.06648059640521e-06,0.257743047521411,0.390384004670618,NA
Ler_x_Col,Ler_x_Met1-3,AT1G09550.1,"1",1,1,1,8,421455.104533333,5768.46750000002,4051.68750000002,3170.94606666665,421455.104533333,5768.46750000002,4051.68750000002,396.368258333331,1063.29176383974,14.5533033453677,10.2220281640027,NA,8.52880828693262e-10,0.00512692073917261,0.012665715243044,NA
Ler_x_Col,Ler_x_Met1-3,AT1G09880.1,"1",1,1,1,8,1294112.74440833,32303.6010083334,70915.6500083333,18128.2522666667,1294112.74440833,32303.6010083334,70915.6500083333,2266.03153333333,571.09211649173,14.25558317841,31.295085247122,NA,1.00147815757877e-08,0.00542166243338267,0.000513709464563018,NA
Ler_x_Col,Ler_x_Met1-3,AT1G10010.1,"1",1,1,1,8,362786.710008333,3643.91600833334,144.560208333333,11071.8406666667,362786.710008333,3643.91600833334,144.560208333333,1383.98008333334,262.13289799269,2.63292517877634,0.104452520722088,NA,2.12872066475038e-07,0.143325409112769,0.754836563660846,NA
Ler_x_Col,Ler_x_Met1-3,AT1G10190.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G10370.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G10417.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11420.1,"1",1,1,1,8,3921.19053333333,15523.2133333333,117.062533333332,924.218266666666,3921.19053333333,15523.2133333333,117.062533333332,115.527283333333,33.9416839052593,134.368375031757,1.01328906865722,NA,0.000393370829829031,2.78975864577995e-06,0.343588774595702,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11580.1,"1",1,1,1,8,2456088.64900833,30832903.546875,2458278.79740833,442774.1558,2456088.64900833,30832903.546875,2458278.79740833,55346.769475,44.3763687078022,557.085875821572,44.4159400941861,NA,0.000158893200967645,1.1046748894016e-08,0.000158405515780162,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11590.1,"1",1,1,1,8,97.1852083333325,728501.313008334,103.664408333337,36021.7818666666,97.1852083333325,728501.313008334,103.664408333337,4502.72273333332,0.0215836537333018,161.791288549768,0.0230226053152056,NA,0.88683496914019,1.37375725561757e-06,0.883154925598684,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11593.1,"1",1,1,1,8,178169.07,553668.48,48661.7088000001,38898.2694666665,178169.07,553668.48,48661.7088000001,4862.28368333331,36.6430841151286,113.870048738176,10.0079945904432,NA,0.000304780227766571,5.21632386591271e-06,0.0133236637982825,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11810.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G11905.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G12180.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G13608.1,"1",1,1,1,8,8.58520833333334,38.4134083333333,8.58520833333334,9.61386666666667,8.58520833333334,38.4134083333333,8.58520833333334,1.20173333333333,7.1440211361367,31.9650019416398,7.14402113613669,NA,0.0282380802719583,0.000479329797242946,0.0282380802719583,NA
Ler_x_Col,Ler_x_Met1-3,AT1G13609.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G13900.1,"1",1,1,1,8,71117.2033333333,9473649.02563334,71027.9306999998,25395.4033333331,71117.2033333333,9473649.02563334,71027.9306999998,3174.42541666664,22.4031734876957,2984.36654894898,22.375051033514,NA,0.00147682877461691,1.39837552950504e-11,0.00148249223978593,NA
Ler_x_Col,Ler_x_Met1-3,AT1G14210.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G14230.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G14580.1,"1",1,1,1,8,11030.4160333333,21658.0033333333,4821.62430000001,3021.4506,11030.4160333333,21658.0033333333,4821.62430000001,377.681325,29.2056167546365,57.3446498402677,12.7663826110545,NA,0.000642771371851061,6.469031177315e-05,0.00726180202704286,NA
Ler_x_Col,Ler_x_Met1-3,AT1G15757.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ler_x_Col,Ler_x_Met1-3,AT1G15760.1,"1",1,1,1,8,808.192533333335,27857.6760333333,1420.4928,4729.3018,808.192533333335,27857.6760333333,1420.4928,591.162725,1.36712363475443,47.123532752058,2.40287951172835,NA,0.275962648126169,0.00012905758152035,0.159707976836299,NA
