"cross1","cross2","gene","unused","Df1","Df2","Df3","residualDF","Sum Sq1","Sum Sq2","Sum Sq3","residualSS","Mean Sq1","Mean Sq2","Mean Sq3","residualMS","F value1","F value2","F value3","residualF","Pr(>F)1","Pr(>F)2","Pr(>F)3","residualPr"
Tsu_x_Col,Tsu_x_met179,AT1G01530.1,"1",1,1,1,8,31.6225333333336,17811.6485333333,4434.43853333334,1281.19786666667,31.6225333333336,17811.6485333333,4434.43853333334,160.149733333334,0.197456047382326,111.218721146793,27.6893282369915,NA,0.668557170930534,5.69958787371939e-06,0.00076259129672819,NA
Tsu_x_Col,Tsu_x_met179,AT1G02580.1,"1",1,1,1,8,164.798408333333,235.764675,1.56240833333334,269.017533333333,164.798408333333,235.764675,1.56240833333334,33.6271916666667,4.90074847661726,7.01113186426758,0.0464626469204116,NA,0.057741087466731,0.0293533676018343,0.834731056934279,NA
Tsu_x_Col,Tsu_x_met179,AT1G02790.1,"1",1,1,1,8,10076.9256333333,28676.9187,2845.92,2408.84133333333,10076.9256333333,28676.9187,2845.92,301.105166666666,33.4664653711799,95.2388795498362,9.45158142420894,NA,0.000412146736369012,1.0180543370114e-05,0.015247151793597,NA
Tsu_x_Col,Tsu_x_met179,AT1G02940.1,"1",1,1,1,8,50739.0075000001,488186.612033334,46033.8081333334,12641.3386,50739.0075000001,488186.612033334,46033.8081333334,1580.167325,32.1098953871863,308.946150391594,29.1322364442217,NA,0.00047227626766809,1.12126595281748e-07,0.000648002429231066,NA
Tsu_x_Col,Tsu_x_met179,AT1G03445.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tsu_x_Col,Tsu_x_met179,AT1G04020.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tsu_x_Col,Tsu_x_met179,AT1G04445.1,"1",1,1,1,8,66.0821333333335,3212.44963333334,1042.3488,2104.5204,66.0821333333335,3212.44963333334,1042.3488,263.06505,0.251200732797205,12.2116169872559,3.96232338731427,NA,0.629728749571385,0.00814434001796307,0.0817023011873481,NA
Tsu_x_Col,Tsu_x_met179,AT1G04540.1,"1",1,1,1,8,1278.648075,40186.0854083333,419.019008333332,734.957199999997,1278.648075,40186.0854083333,419.019008333332,91.8696499999996,13.9180684262975,437.425040895808,4.56101670500904,NA,0.00578199749151243,2.86591704282928e-08,0.0652163226258409,NA
Tsu_x_Col,Tsu_x_met179,AT1G04635.1,"1",1,1,1,8,23.4920083333333,3245.58520833333,9.88267500000009,148.9546,23.4920083333333,3245.58520833333,9.88267500000009,18.619325,1.26170032121644,174.312721236314,0.530775148938003,NA,0.293904535040612,1.03209320038948e-06,0.487057081366402,NA
Tsu_x_Col,Tsu_x_met179,AT1G05160.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
