"cross1","cross2","gene","unused","Df1","Df2","Df3","residualDF","Sum Sq1","Sum Sq2","Sum Sq3","residualSS","Mean Sq1","Mean Sq2","Mean Sq3","residualMS","F value1","F value2","F value3","residualF","Pr(>F)1","Pr(>F)2","Pr(>F)3","residualPr"
Col_x_Ler,drm1_x_Ler,AT1G01530.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Col_x_Ler,drm1_x_Ler,AT1G02580.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Col_x_Ler,drm1_x_Ler,AT1G02790.1,"1",1,1,1,8,1139.77520833334,91153.6714083333,5374.21687500001,8029.8884,1139.77520833334,91153.6714083333,5374.21687500001,1003.73605,1.13553280101212,90.8143843277656,5.3542132665256,NA,0.317699581633203,1.21481403856363e-05,0.0493861566354751,NA
Col_x_Ler,drm1_x_Ler,AT1G02940.1,"1",1,1,1,8,321.574533333319,4656675.84083334,11486.1656333332,78745.2307999996,321.574533333319,4656675.84083334,11486.1656333332,9843.15384999995,0.032669867629197,473.087783833976,1.16691924238624,NA,0.861060355849391,2.10489324228499e-08,0.311522177762436,NA
Col_x_Ler,drm1_x_Ler,AT1G03445.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Col_x_Ler,drm1_x_Ler,AT1G04020.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Col_x_Ler,drm1_x_Ler,AT1G04445.1,"1",1,1,1,8,871.596074999998,580.881674999998,66.5994083333328,2190.22086666667,871.596074999998,580.881674999998,66.5994083333328,273.777608333334,3.18359153002315,2.12172821048518,0.243260976450074,NA,0.112218226971552,0.183321693727193,0.635113481708432,NA
Col_x_Ler,drm1_x_Ler,AT1G04540.1,"1",1,1,1,8,49.8576333333337,94532.9505333334,4880.33333333335,2403.4358,49.8576333333337,94532.9505333334,4880.33333333335,300.429475,0.165954533367053,314.659373995622,16.2445223902659,NA,0.694415387686488,1.04374422154129e-07,0.00378568954889382,NA
Col_x_Ler,drm1_x_Ler,AT1G04635.1,"1",1,1,1,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Col_x_Ler,drm1_x_Ler,AT1G05160.1,"1",1,1,1,8,14064.4227,1446712.96333333,1504.8320333333,5694.3382,14064.4227,1446712.96333333,1504.8320333333,711.792275,19.7591673778701,2032.4932064391,2.11414493551971,NA,0.0021532033885517,6.47082461680545e-11,0.184021963209174,NA
Col_x_Ler,drm1_x_Ler,AT1G05280.1,"1",1,1,1,8,484.251075,91876.7500083333,538.010208333335,866.86933333334,484.251075,91876.7500083333,538.010208333335,108.358666666667,4.46896487282971,847.894800062133,4.96508701042215,NA,0.0674529142575402,2.0949163555512e-09,0.056451111574339,NA
Col_x_Ler,drm1_x_Ler,AT1G05570.1,"1",1,1,1,8,3600.13520833335,2540957.50400833,4205.63520833339,23590.4999999999,3600.13520833335,2540957.50400833,4205.63520833339,2948.81249999999,1.22087627081524,861.688392872842,1.42621316490398,NA,0.301309051333619,1.96502276301972e-09,0.266588689882219,NA
Col_x_Ler,drm1_x_Ler,AT1G05820.1,"1",1,1,1,8,0.874800000000012,7908.41363333334,0.700833333333302,289.140400000001,0.874800000000012,7908.41363333334,0.700833333333302,36.1425500000001,0.0242041582566811,218.811722840068,0.0193908103698632,NA,0.880220509274083,4.293160541429e-07,0.892693634156473,NA
