## Tables for ANOVA
## Cross1: Tsu_x_Col
##         Col0 input in column 1, output in column 2
##         Input 1 Tsu_x_Col0_BR1_AGTCAA_L008_PAIR_001.Columns_Col_Tsu
##         Input 2 Tsu_x_Col0_BR3_AGTTCC_L008_PAIR_001.Columns_Col_Tsu
##         Input 3 Tsu_x_Col0_BR4_AGTCAA_L001_PAIR_001.Columns_Col_Tsu
## Cross2: Tsu_x_met179
##         Col0 input in column 1, output in column 2
##         Input 1 Tsu_x_met179_BR1_CGATGT_L008_PAIR_001.Columns_Col_Tsu
##         Input 2 Tsu_x_met179_BR2_TGACCA_L008_PAIR_001.Columns_Col_Tsu
##         Input 3 Tsu_x_met179_BR3_ACAGTG_L008_PAIR_001.Columns_Col_Tsu
## Output matrix has 1011 rows.
## Columns are: cross1/replicate1/mat, cross1/replicate1/pat, cross1,replicate2/mat, ...
AT1G01530.1,137.25,6.61,105.60,3.37,123.03,9.40,106.06,40.03,77.03,45.05,77.19,59.38
AT1G02580.1,20.00,32.15,17.87,20.86,20.90,34.52,12.65,20.51,8.24,13.85,17.81,28.77
AT1G02790.1,17.68,86.80,41.49,114.88,18.12,76.52,55.37,207.53,48.24,178.45,55.15,158.49
AT1G02940.1,238.15,788.31,236.89,763.96,264.66,769.24,306.72,575.80,190.87,492.94,223.58,491.00
AT1G03445.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G04020.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G04445.1,145.73,101.98,113.80,113.96,130.41,131.75,158.74,110.94,127.57,74.72,145.47,92.03
AT1G04540.1,96.17,11.61,121.40,10.89,123.79,7.10,149.58,26.09,153.40,15.60,135.77,14.39
AT1G04635.1,54.38,16.61,47.16,16.87,51.40,15.34,47.30,15.93,49.67,25.49,58.92,21.24
AT1G05160.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AT1G05280.1,881.27,0.71,869.72,0.92,915.66,1.15,891.18,1.20,887.31,1.54,834.36,0.69
